2748,HIDES&SKINS,1146,RABBIT SKIN,1.00
2748,HIDES&SKINS,1195,FUR SKINS,1.00
2748,HIDES&SKINS,1213,HIDE NES FR,1.00
2749,MEAT&MEAL,1173,MEAT MEAL,1.00
2749,MEAT&MEAL,1175,BLOOD MEAL,1.00
2761,FRESHWATER,1501,FRWTR DIAD F,1.00
2762,DEMERSEAL,1514,DMRSL FRESH,1.00
2763,PELAGIC,1527,PELAGIC FRSH,1.00
2764,MARINE FISH,1540,MARINE NES F,1.00
2765,CRUSTACEANS,1553,CRSTACEANS F,1.00
2766,CEPHALAPODS,1570,CEPHLP FRESH,1.00
2767,MOLLUSCS,1562,MLLUSCS FRSH,1.00
2768,AQUATIC MAMA,1580,AQ M MEAT,1.00
2768,AQUATIC MAMA,1583,AQ M PREP NS,1.00
2769,AQUATIC ANIM,1587,AQUTC ANIM F,1.00
2775,AQUATIC PLAN,1594,AQUTC PLANTS,1.00
2781,FISH BODY OI,1509,FRWT BDY OIL,1.00
2781,FISH BODY OI,1522,DMRS BDY OIL,1.00
2781,FISH BODY OI,1535,PELG BDY OIL,1.00
2781,FISH BODY OI,1548,MARN BDY OIL,1.00
2781,FISH BODY OI,1582,AQ M OILS,1.00
2782,FISH LIVER O,1510,FRWT LVR OIL,1.00
2782,FISH LIVER O,1523,DMRS LVR OIL,1.00
2782,FISH LIVER O,1536,PELG LVR OIL,1.00
2782,FISH LIVER O,1549,MARN LVR OIL,1.00
2804,RICE(PADY EQ,27,"RICE, PADDY",1.00
2804,RICE(PADY EQ,33,RICE GLUTEN,0.00
2804,RICE(PADY EQ,35,BRAN RICE,0.00
2818,SUGAR REF EQ,162,"SUGAR,C. RAW",0.92
2820,GOUD(IN SHEL,242,GROUNDNUTS,1.00
2827,SUGAR RAW,163,"SUGAR,N-CENT",1.00
2827,SUGAR RAW,162,"SUGAR,C. RAW",1.00
2827,SUGAR RAW,154,FRUCTOSE CHE,1.00
2827,SUGAR RAW,155,MALTOSE CHEM,1.00
2827,SUGAR RAW,160,MAPLE SUGAR,1.00
2827,SUGAR RAW,161,SUGAR CROPS,1.00
2827,SUGAR RAW,166,OTHER FRUCTO,1.00
2827,SUGAR RAW,167,SUGAR NES,1.00
2827,SUGAR RAW,172,GLUC. DEXTR.,1.00
2827,SUGAR RAW,173,LACTOSE,1.00
2848,MILK,882,COW MILK,1.00
2848,MILK,903,"WHEY, FRESH",0.00
2848,MILK,909,PROD.OF NAT.,0.00
2848,MILK,910,ICE CREAM AN,0.00
2848,MILK,951,BUFFALO MILK,1.00
2848,MILK,982,SHEEP MILK,1.00
2848,MILK,1020,GOAT MILK,1.00
2848,MILK,1130,CAMEL MILK,1.00
2855,FISH MEAL,1511,FRWT MEAL OF,1.00
2855,FISH MEAL,1524,DMRS MEAL OF,1.00
2855,FISH MEAL,1537,PELG MEAL OF,1.00
2855,FISH MEAL,1550,MARN MEAL OF,1.00
2855,FISH MEAL,1559,CRST MEAL OF,1.00
2855,FISH MEAL,1567,MOLS MEAL OF,1.00
2855,FISH MEAL,1576,CPHL MEAL OF,1.00
2855,FISH MEAL,1581,AQ M MEALS,1.00
2855,FISH MEAL,1584,AQ M MEAL OF,1.00
2855,FISH MEAL,1591,AQ A MEAL OF,1.00
